wav, nm;  tau[toa:10km];  tau[toa:2km];  tau[toa:0km]
386.9  8.145517e-07  1.227691e-05  2.338133e-05
386.9  7.877306e-07  1.191691e-05  2.272738e-05
387.0  7.618458e-07  1.157022e-05  2.209317e-05
387.0  7.369263e-07  1.123233e-05  2.147543e-05
387.0  7.127235e-07  1.090266e-05  2.087358e-05
387.0  6.890842e-07  1.058540e-05  2.029057e-05
387.1  6.664101e-07  1.027695e-05  1.972404e-05
387.1  6.447014e-07  9.977946e-06  1.917760e-05
387.1  6.240822e-07  9.687396e-06  1.864432e-05
387.2  6.040264e-07  9.409270e-06  1.812988e-05
387.2  5.843145e-07  9.138466e-06  1.763044e-05
387.2  5.649465e-07  8.874984e-06  1.714600e-05
387.3  5.465728e-07  8.613871e-06  1.666392e-05
387.3  5.292596e-07  8.367007e-06  1.620549e-05
387.3  5.125389e-07  8.127416e-06  1.575904e-05
387.3  4.960668e-07  7.889700e-06  1.532040e-05
387.4  4.799095e-07  7.663816e-06  1.490002e-05
387.4  4.645932e-07  7.445796e-06  1.449221e-05
387.4  4.498387e-07  7.236021e-06  1.409769e-05
387.5  4.356290e-07  7.031436e-06  1.371516e-05
387.5  4.216218e-07  6.829541e-06  1.333882e-05
387.5  4.082531e-07  6.633463e-06  1.297247e-05
387.6  3.953372e-07  6.445489e-06  1.262208e-05
387.6  3.831687e-07  6.263470e-06  1.227902e-05
387.6  3.713747e-07  6.087162e-06  1.194602e-05
387.6  3.601102e-07  5.915888e-06  1.162207e-05
387.7  3.488780e-07  5.748464e-06  1.130598e-05
387.7  3.379420e-07  5.585640e-06  1.100129e-05
387.7  3.273652e-07  5.428369e-06  1.070371e-05
387.8  3.174268e-07  5.276915e-06  1.041613e-05
387.8  3.077693e-07  5.129261e-06  1.013339e-05
387.8  2.985323e-07  4.986503e-06  9.862352e-06
387.9  2.895608e-07  4.848030e-06  9.596809e-06
387.9  2.804821e-07  4.714240e-06  9.343101e-06
387.9  2.716842e-07  4.584892e-06  9.097845e-06
387.9  2.634771e-07  4.457996e-06  8.855386e-06
388.0  2.558608e-07  4.334192e-06  8.619337e-06
388.0  2.486497e-07  4.214485e-06  8.388421e-06
388.0  2.414402e-07  4.099600e-06  8.166682e-06
388.1  2.343874e-07  3.988862e-06  7.953097e-06
388.1  2.271489e-07  3.880155e-06  7.744018e-06
388.1  2.203616e-07  3.774473e-06  7.540266e-06
388.1  2.141650e-07  3.671691e-06  7.341841e-06
388.2  2.084197e-07  3.571999e-06  7.149104e-06
388.2  2.025670e-07  3.476219e-06  6.963866e-06
388.2  1.966070e-07  3.384094e-06  6.784681e-06
388.3  1.908496e-07  3.294082e-06  6.608425e-06
388.3  1.856830e-07  3.206777e-06  6.436410e-06
388.3  1.807343e-07  3.121742e-06  6.270279e-06
388.4  1.758639e-07  3.039036e-06  6.109672e-06
388.4  1.710565e-07  2.959082e-06  5.954885e-06
388.4  1.664363e-07  2.881854e-06  5.804407e-06
388.4  1.621124e-07  2.808135e-06  5.659193e-06
388.5  1.581000e-07  2.737373e-06  5.518222e-06
388.5  1.542902e-07  2.668917e-06  5.381263e-06
388.5  1.506200e-07  2.600592e-06  5.245750e-06
388.6  1.470741e-07  2.532884e-06  5.112339e-06
388.6  1.434822e-07  2.467018e-06  4.983072e-06
388.6  1.399226e-07  2.404746e-06  4.860218e-06
388.6  1.364107e-07  2.345389e-06  4.742036e-06
388.7  1.328681e-07  2.287196e-06  4.626254e-06
388.7  1.293101e-07  2.229681e-06  4.512215e-06
388.7  1.259855e-07  2.173629e-06  4.401594e-06
388.8  1.230183e-07  2.119143e-06  4.293604e-06
388.8  1.201141e-07  2.067023e-06  4.189266e-06
388.8  1.173972e-07  2.017565e-06  4.088875e-06
388.9  1.147739e-07  1.969631e-06  3.991543e-06
388.9  1.122596e-07  1.922863e-06  3.897333e-06
388.9  1.099785e-07  1.877366e-06  3.805458e-06
388.9  1.077604e-07  1.834299e-06  3.717596e-06
389.0  1.057602e-07  1.793052e-06  3.633088e-06
389.0  1.037294e-07  1.753032e-06  3.551342e-06
389.0  1.017138e-07  1.712720e-06  3.470022e-06
389.1  9.968298e-08  1.672957e-06  3.389721e-06
389.1  9.762147e-08  1.634229e-06  3.311099e-06
389.1  9.576255e-08  1.597742e-06  3.236127e-06
389.1  9.433945e-08  1.564638e-06  3.166418e-06
389.2  9.303195e-08  1.533568e-06  3.100153e-06
389.2  9.164034e-08  1.501840e-06  3.033354e-06
389.2  9.000016e-08  1.469712e-06  2.967047e-06
389.3  8.836952e-08  1.438450e-06  2.903265e-06
389.3  8.692612e-08  1.409978e-06  2.844153e-06
389.3  8.555440e-08  1.382199e-06  2.785907e-06
389.4  8.415120e-08  1.353237e-06  2.725835e-06
389.4  8.279771e-08  1.324458e-06  2.666243e-06
389.4  8.175867e-08  1.298250e-06  2.610929e-06
389.4  8.097193e-08  1.274466e-06  2.559746e-06
389.5  8.006753e-08  1.251638e-06  2.510757e-06
389.5  7.892698e-08  1.228440e-06  2.462289e-06
389.5  7.793559e-08  1.205725e-06  2.414900e-06
389.6  7.740405e-08  1.184170e-06  2.368967e-06
389.6  7.707800e-08  1.164213e-06  2.325275e-06
389.7  7.460178e-08  1.098702e-06  2.183457e-06
389.8  7.259452e-08  1.042579e-06  2.057903e-06
389.9  7.074595e-08  9.889602e-07  1.942458e-06
390.0  7.003087e-08  9.450750e-07  1.842386e-06
390.1  6.881533e-08  9.084608e-07  1.757353e-06
390.2  6.814003e-08  8.731802e-07  1.678362e-06
390.3  6.831691e-08  8.501040e-07  1.616046e-06
390.4  6.857127e-08  8.275887e-07  1.558279e-06
390.5  6.919932e-08  8.085648e-07  1.507073e-06
390.6  7.036429e-08  7.984313e-07  1.473071e-06
390.7  7.052598e-08  7.828285e-07  1.432582e-06
390.8  7.212417e-08  7.821376e-07  1.415774e-06
390.9  7.374097e-08  7.776001e-07  1.394385e-06
391.0  7.545732e-08  7.779129e-07  1.381028e-06
391.1  7.765988e-08  7.834629e-07  1.375638e-06
391.2  7.946982e-08  7.901366e-07  1.376193e-06
391.3  8.240617e-08  7.995214e-07  1.378917e-06
391.4  8.469449e-08  8.114496e-07  1.388297e-06
391.5  8.734883e-08  8.266628e-07  1.402036e-06
391.6  9.086158e-08  8.472919e-07  1.427826e-06
391.7  9.383410e-08  8.676141e-07  1.453358e-06
391.8  9.779802e-08  8.906912e-07  1.481223e-06
391.9  1.015179e-07  9.169053e-07  1.513732e-06
392.0  1.061368e-07  9.411958e-07  1.547940e-06
392.1  1.099615e-07  9.742999e-07  1.593399e-06
392.2  1.146144e-07  1.005594e-06  1.635246e-06
392.3  1.195635e-07  1.041038e-06  1.685970e-06
392.4  1.250404e-07  1.076888e-06  1.737645e-06
392.5  1.309225e-07  1.116578e-06  1.793009e-06
392.6  1.362308e-07  1.158217e-06  1.854455e-06
392.7  1.419732e-07  1.198610e-06  1.913072e-06
392.8  1.483065e-07  1.242160e-06  1.978461e-06
392.9  1.546567e-07  1.288505e-06  2.043694e-06
393.0  1.612402e-07  1.337340e-06  2.118128e-06
393.1  1.680262e-07  1.387005e-06  2.188261e-06
393.2  1.752005e-07  1.438227e-06  2.265131e-06
393.3  1.824054e-07  1.488350e-06  2.339961e-06
393.4  1.902487e-07  1.543775e-06  2.421897e-06
393.5  1.977192e-07  1.598313e-06  2.502945e-06
393.6  2.055778e-07  1.653189e-06  2.583862e-06
393.7  2.136391e-07  1.710562e-06  2.669875e-06
393.8  2.221362e-07  1.771190e-06  2.760428e-06
393.9  2.301054e-07  1.831926e-06  2.852921e-06
394.0  2.387591e-07  1.896251e-06  2.949100e-06
394.1  2.482215e-07  1.964719e-06  3.050706e-06
394.2  2.574046e-07  2.034208e-06  3.156651e-06
394.3  2.679872e-07  2.110226e-06  3.270459e-06
394.4  2.784762e-07  2.185233e-06  3.384100e-06
394.5  2.893873e-07  2.268995e-06  3.513199e-06
394.6  3.009046e-07  2.354337e-06  3.642268e-06
394.7  3.137923e-07  2.452515e-06  3.792583e-06
394.8  3.266663e-07  2.555165e-06  3.948034e-06
394.9  3.416856e-07  2.667340e-06  4.119991e-06
395.0  3.580616e-07  2.796503e-06  4.316523e-06
395.1  3.761470e-07  2.931101e-06  4.520323e-06
395.2  3.962856e-07  3.077496e-06  4.740964e-06
395.3  4.187720e-07  3.234052e-06  4.972726e-06
395.4  4.423770e-07  3.394106e-06  5.211851e-06
395.5  4.677663e-07  3.551000e-06  5.438187e-06
395.6  4.922977e-07  3.696207e-06  5.646333e-06
395.7  5.154399e-07  3.819869e-06  5.818068e-06
395.8  5.347533e-07  3.915574e-06  5.950920e-06
395.9  5.489456e-07  3.971659e-06  6.022659e-06
396.0  5.566991e-07  3.993185e-06  6.047129e-06
396.1  5.576884e-07  3.981474e-06  6.024138e-06
396.2  5.549595e-07  3.946444e-06  5.966973e-06
396.3  5.476424e-07  3.886731e-06  5.877535e-06
396.4  5.370888e-07  3.805113e-06  5.754319e-06
396.5  5.233787e-07  3.708036e-06  5.608049e-06
396.6  5.069446e-07  3.591036e-06  5.435754e-06
396.7  4.887859e-07  3.468637e-06  5.254320e-06
396.8  4.695683e-07  3.336104e-06  5.054437e-06
396.9  4.488422e-07  3.196965e-06  4.849713e-06
397.0  4.278829e-07  3.055851e-06  4.638678e-06
397.1  4.061778e-07  2.913282e-06  4.427675e-06
397.2  3.853121e-07  2.773691e-06  4.219699e-06
397.3  3.640429e-07  2.634184e-06  4.012151e-06
397.4  3.429916e-07  2.495918e-06  3.804704e-06
397.5  3.237416e-07  2.360754e-06  3.603829e-06
397.6  3.043860e-07  2.233488e-06  3.414930e-06
397.7  2.858084e-07  2.110951e-06  3.230606e-06
397.8  2.684430e-07  1.992538e-06  3.051644e-06
397.9  2.515442e-07  1.876536e-06  2.876628e-06
398.0  2.357978e-07  1.771358e-06  2.718419e-06
398.1  2.213880e-07  1.670984e-06  2.568037e-06
398.2  2.074923e-07  1.575553e-06  2.424103e-06
398.3  1.951680e-07  1.489414e-06  2.290469e-06
398.4  1.831706e-07  1.406197e-06  2.162951e-06
398.5  1.724637e-07  1.329562e-06  2.047040e-06
398.6  1.618521e-07  1.258567e-06  1.939388e-06
398.7  1.528562e-07  1.191163e-06  1.834138e-06
398.8  1.446537e-07  1.129414e-06  1.740757e-06
398.9  1.364851e-07  1.074989e-06  1.656821e-06
399.0  1.299783e-07  1.022636e-06  1.572952e-06
399.1  1.232722e-07  9.776844e-07  1.503783e-06
399.2  1.179639e-07  9.348901e-07  1.435832e-06
399.3  1.127032e-07  8.951786e-07  1.373491e-06
399.4  1.084539e-07  8.618890e-07  1.320446e-06
399.5  1.045123e-07  8.300022e-07  1.269660e-06
399.6  1.006438e-07  8.023125e-07  1.225093e-06
399.7  9.741011e-08  7.749262e-07  1.180843e-06
399.8  9.478674e-08  7.569213e-07  1.151937e-06
399.9  9.279898e-08  7.363754e-07  1.116527e-06
400.0  9.065267e-08  7.201463e-07  1.091237e-06
400.1  8.892396e-08  7.077230e-07  1.069303e-06
400.2  8.718605e-08  6.960017e-07  1.050077e-06
400.3  8.576297e-08  6.836528e-07  1.029906e-06
400.4  8.501778e-08  6.786336e-07  1.020860e-06
400.5  8.498655e-08  6.692785e-07  1.003990e-06
400.6  8.421952e-08  6.678235e-07  9.993188e-07
400.7  8.404234e-08  6.628157e-07  9.908063e-07
400.8  8.419947e-08  6.631738e-07  9.886198e-07
400.9  8.411789e-08  6.643012e-07  9.875624e-07
401.0  8.404096e-08  6.622940e-07  9.858625e-07
401.1  8.465369e-08  6.647738e-07  9.863340e-07
401.2  8.557408e-08  6.684888e-07  9.899180e-07
401.3  8.584763e-08  6.734005e-07  9.963774e-07
401.4  8.728115e-08  6.797748e-07  1.004338e-06
401.5  8.789608e-08  6.846867e-07  1.011522e-06
401.6  8.886154e-08  6.928227e-07  1.022445e-06
401.7  8.998364e-08  7.005312e-07  1.032151e-06
401.8  9.141712e-08  7.109534e-07  1.046521e-06
401.9  9.266608e-08  7.177352e-07  1.055446e-06
402.0  9.367474e-08  7.298706e-07  1.074721e-06
402.1  9.527083e-08  7.392082e-07  1.086801e-06
402.2  9.668865e-08  7.493633e-07  1.101186e-06
402.3  9.768215e-08  7.622930e-07  1.121061e-06
402.4  9.927584e-08  7.737142e-07  1.137269e-06
402.5  1.008315e-07  7.872812e-07  1.156776e-06
402.6  1.026956e-07  7.995470e-07  1.174309e-06
402.7  1.046102e-07  8.143163e-07  1.196403e-06
402.8  1.059440e-07  8.283176e-07  1.217436e-06
402.9  1.082189e-07  8.434760e-07  1.239544e-06
403.0  1.100099e-07  8.595314e-07  1.263061e-06
403.1  1.121260e-07  8.737001e-07  1.283590e-06
403.2  1.142745e-07  8.913151e-07  1.309701e-06
403.3  1.163924e-07  9.101129e-07  1.338321e-06
403.4  1.183076e-07  9.265734e-07  1.362749e-06
403.5  1.200986e-07  9.428983e-07  1.387784e-06
403.6  1.230711e-07  9.642088e-07  1.418882e-06
403.7  1.248774e-07  9.799006e-07  1.442427e-06
403.8  1.273068e-07  1.001265e-06  1.473087e-06
403.9  1.297822e-07  1.021648e-06  1.504446e-06
404.0  1.317604e-07  1.040328e-06  1.531694e-06
404.1  1.340332e-07  1.058771e-06  1.561101e-06
404.2  1.371930e-07  1.083020e-06  1.597700e-06
404.3  1.392189e-07  1.104660e-06  1.629872e-06
404.4  1.423310e-07  1.126051e-06  1.662126e-06
404.5  1.448694e-07  1.148794e-06  1.697101e-06
404.6  1.476563e-07  1.172045e-06  1.732198e-06
404.7  1.502882e-07  1.195715e-06  1.766870e-06
404.8  1.536353e-07  1.223351e-06  1.811501e-06
404.9  1.564529e-07  1.244862e-06  1.840945e-06
405.0  1.592568e-07  1.272065e-06  1.882391e-06
405.1  1.623399e-07  1.298888e-06  1.923113e-06
405.2  1.650655e-07  1.324339e-06  1.962289e-06
405.3  1.686135e-07  1.349202e-06  2.000311e-06
405.4  1.721018e-07  1.380251e-06  2.046889e-06
405.5  1.756821e-07  1.408387e-06  2.089517e-06
405.6  1.779308e-07  1.445542e-06  2.148234e-06
405.7  1.825224e-07  1.479997e-06  2.199580e-06
405.8  1.861197e-07  1.512149e-06  2.248920e-06
405.9  1.898259e-07  1.545146e-06  2.299575e-06
406.0  1.936411e-07  1.578925e-06  2.351184e-06
406.1  1.974409e-07  1.613317e-06  2.404174e-06
406.2  2.013651e-07  1.648006e-06  2.457460e-06
406.3  2.052586e-07  1.683729e-06  2.512424e-06
406.4  2.093853e-07  1.720595e-06  2.569000e-06
406.5  2.134967e-07  1.758074e-06  2.626957e-06
406.6  2.177170e-07  1.796335e-06  2.685868e-06
406.7  2.220464e-07  1.835441e-06  2.746095e-06
406.8  2.263603e-07  1.875097e-06  2.807341e-06
406.9  2.307833e-07  1.915599e-06  2.869903e-06
407.0  2.354241e-07  1.957728e-06  2.934735e-06
407.1  2.400650e-07  1.999921e-06  2.999928e-06
407.2  2.446752e-07  2.043213e-06  3.067160e-06
407.3  2.495187e-07  2.087583e-06  3.135643e-06
407.4  2.544711e-07  2.132863e-06  3.205803e-06
407.5  2.594081e-07  2.178692e-06  3.276982e-06
407.6  2.645631e-07  2.226149e-06  3.350431e-06
407.7  2.697028e-07  2.274220e-06  3.425262e-06
407.8  2.750757e-07  2.323432e-06  3.501704e-06
407.9  2.804180e-07  2.373679e-06  3.579823e-06
408.0  2.858692e-07  2.424772e-06  3.659259e-06
408.1  2.915383e-07  2.477556e-06  3.741326e-06
408.2  2.971921e-07  2.530955e-06  3.824773e-06
408.3  3.029548e-07  2.585134e-06  3.909175e-06
408.4  3.089355e-07  2.641069e-06  3.996570e-06
408.5  3.150098e-07  2.698272e-06  4.085577e-06
408.6  3.210688e-07  2.756152e-06  4.176327e-06
408.7  3.273457e-07  2.815659e-06  4.269346e-06
408.8  3.337315e-07  2.876012e-06  4.363681e-06
408.9  3.403353e-07  2.938057e-06  4.460648e-06
409.0  3.469084e-07  3.001201e-06  4.559653e-06
409.1  3.536994e-07  3.066036e-06  4.661290e-06
409.2  3.605994e-07  3.131781e-06  4.764604e-06
409.3  3.675776e-07  3.199342e-06  4.870550e-06
409.4  3.746649e-07  3.267814e-06  4.978173e-06
409.5  3.819700e-07  3.337977e-06  5.088428e-06
409.6  3.893688e-07  3.409599e-06  5.201379e-06
409.7  3.969855e-07  3.482848e-06  5.316600e-06
409.8  4.046958e-07  3.557493e-06  5.434156e-06
409.9  4.153037e-07  3.661185e-06  5.598023e-06
410.0  4.222820e-07  3.728811e-06  5.704331e-06
410.1  4.292449e-07  3.797115e-06  5.812381e-06
410.2  4.363168e-07  3.866264e-06  5.921746e-06
410.3  4.436066e-07  3.937105e-06  6.033743e-06
410.4  4.508658e-07  4.008981e-06  6.147418e-06
410.4  4.583429e-07  4.082613e-06  6.264085e-06
410.5  4.659289e-07  4.157090e-06  6.382068e-06
410.6  4.736086e-07  4.232962e-06  6.502386e-06
410.7  4.813819e-07  4.310230e-06  6.625040e-06
410.8  4.893731e-07  4.389125e-06  6.749963e-06
410.9  4.974733e-07  4.468994e-06  6.876925e-06
411.0  5.056517e-07  4.550744e-06  7.006881e-06
411.0  5.139392e-07  4.633340e-06  7.138152e-06
411.1  5.224292e-07  4.718177e-06  7.273073e-06
411.2  5.310281e-07  4.803923e-06  7.409672e-06
411.3  5.397054e-07  4.891550e-06  7.549265e-06
411.4  5.486159e-07  4.980383e-06  7.690830e-06
411.5  5.576048e-07  5.071097e-06  7.835389e-06
411.6  5.668115e-07  5.163567e-06  7.982941e-06
411.6  5.761119e-07  5.257432e-06  8.132828e-06
411.7  5.855058e-07  5.352692e-06  8.285050e-06
411.8  5.951178e-07  5.449708e-06  8.440265e-06
411.9  6.048080e-07  5.548604e-06  8.598474e-06
412.0  6.147161e-07  5.649256e-06  8.759675e-06
412.1  6.248421e-07  5.751600e-06  8.923507e-06
412.1  6.350465e-07  5.855888e-06  9.090694e-06
412.2  6.453291e-07  5.962121e-06  9.261237e-06
412.3  6.559539e-07  6.070342e-06  9.434706e-06
412.4  6.666724e-07  6.180022e-06  9.610872e-06
412.5  6.774692e-07  6.291648e-06  9.790393e-06
412.6  6.885928e-07  6.405810e-06  9.973861e-06
412.7  6.998101e-07  6.521368e-06  1.015966e-05
412.7  7.112300e-07  6.639231e-06  1.034948e-05
412.8  7.227281e-07  6.759038e-06  1.054265e-05
412.9  7.345532e-07  6.881319e-06  1.073941e-05
413.0  7.464718e-07  7.005124e-06  1.093922e-05
413.1  7.585778e-07  7.131719e-06  1.114371e-05
413.2  7.709016e-07  7.260005e-06  1.135082e-05
413.3  7.834127e-07  7.391082e-06  1.156261e-05
413.3  7.961264e-07  7.524400e-06  1.177804e-05
413.4  8.090580e-07  7.659538e-06  1.199684e-05
413.5  8.221309e-07  7.798859e-06  1.222191e-05
413.6  8.355290e-07  7.936601e-06  1.244573e-05
413.7  8.490223e-07  8.079983e-06  1.267781e-05
413.8  8.627643e-07  8.224277e-06  1.291229e-05
413.9  8.766015e-07  8.374211e-06  1.315503e-05
413.9  8.908116e-07  8.525289e-06  1.340010e-05
414.0  9.051460e-07  8.676985e-06  1.364728e-05
414.1  9.196999e-07  8.834744e-06  1.390373e-05
414.2  9.346267e-07  8.993391e-06  1.416107e-05
414.3  9.496779e-07  9.152977e-06  1.442232e-05
414.4  9.649485e-07  9.318305e-06  1.469104e-05
414.5  9.804678e-07  9.484225e-06  1.496035e-05
414.5  9.963599e-07  9.651674e-06  1.523416e-05
414.6  1.012347e-06  9.825213e-06  1.551877e-05
414.7  1.028708e-06  9.999639e-06  1.580426e-05
414.8  1.045039e-06  1.017922e-05  1.609663e-05
414.9  1.062489e-06  1.036210e-05  1.639527e-05
415.0  1.078542e-06  1.054688e-05  1.669754e-05
415.1  1.095839e-06  1.073526e-05  1.700639e-05
415.1  1.114378e-06  1.092660e-05  1.731819e-05
415.2  1.131521e-06  1.112047e-05  1.763723e-05
415.3  1.149908e-06  1.131795e-05  1.796284e-05
415.4  1.168140e-06  1.151964e-05  1.829142e-05
415.5  1.187463e-06  1.173043e-05  1.863678e-05
415.6  1.205696e-06  1.193341e-05  1.897259e-05
415.6  1.224865e-06  1.214970e-05  1.932814e-05
415.7  1.245430e-06  1.236409e-05  1.968006e-05
415.8  1.264446e-06  1.258587e-05  2.004581e-05
415.9  1.284858e-06  1.280576e-05  2.040793e-05
416.0  1.304963e-06  1.303600e-05  2.078683e-05
416.1  1.326312e-06  1.326984e-05  2.117231e-05
416.2  1.347660e-06  1.350368e-05  2.155778e-05
416.2  1.368855e-06  1.374302e-05  2.195346e-05
416.3  1.390050e-06  1.398300e-05  2.235274e-05
416.4  1.413294e-06  1.221310e-05  1.953727e-05
416.5  1.384093e-06  1.381192e-05  2.203866e-05
416.6  1.631797e-06  1.459378e-05  2.303583e-05
416.7  1.589306e-06  1.544954e-05  2.410335e-05
416.8  1.719660e-06  1.557991e-05  2.501594e-05
416.8  1.791685e-06  1.503330e-05  2.350029e-05
416.9  1.626820e-06  1.675229e-05  2.687299e-05
417.0  1.765608e-06  1.592592e-05  2.517803e-05
417.1  1.798441e-06  1.811152e-05  2.809958e-05
417.2  1.865369e-06  1.715466e-05  2.740542e-05
417.3  1.996475e-06  1.831211e-05  2.928967e-05
417.4  1.939871e-06  1.756922e-05  2.799781e-05
417.4  2.153022e-06  1.870395e-05  2.866931e-05
417.5  2.286384e-06  1.946311e-05  3.080005e-05
417.6  2.498340e-06  1.974519e-05  3.124027e-05
417.7  2.353193e-06  1.968208e-05  3.125136e-05
417.8  2.257688e-06  1.983573e-05  3.101497e-05
417.9  2.500828e-06  2.090395e-05  3.264249e-05
417.9  2.468049e-06  2.137212e-05  3.393450e-05
418.0  2.698456e-06  2.179041e-05  3.363616e-05
418.1  2.770919e-06  2.351438e-05  3.677600e-05
418.2  2.983292e-06  2.442316e-05  3.788988e-05
418.3  2.967448e-06  2.414088e-05  3.815874e-05
418.4  3.261808e-06  2.592353e-05  4.037103e-05
418.5  3.376913e-06  2.638258e-05  4.015984e-05
418.5  3.323394e-06  2.696185e-05  4.145321e-05
418.6  3.505493e-06  2.664599e-05  4.085344e-05
418.7  3.599483e-06  2.781832e-05  4.307380e-05
418.8  3.641418e-06  2.783811e-05  4.285732e-05
418.9  3.920754e-06  2.910027e-05  4.520020e-05
419.0  4.050661e-06  3.062387e-05  4.698204e-05
419.0  4.122075e-06  3.142601e-05  4.788291e-05
419.1  4.216490e-06  3.130626e-05  4.834467e-05
419.2  4.397684e-06  3.271394e-05  5.041207e-05
419.3  4.370546e-06  3.400050e-05  5.234444e-05
419.4  4.643820e-06  3.501134e-05  5.336123e-05
419.5  4.793649e-06  3.523533e-05  5.398011e-05
419.6  4.894352e-06  3.619067e-05  5.625139e-05
419.6  5.075619e-06  3.671340e-05  5.589339e-05
419.7  5.347870e-06  3.801004e-05  5.783509e-05
419.8  5.309565e-06  3.770342e-05  5.747376e-05
419.9  5.503073e-06  3.897581e-05  5.990066e-05
420.0  5.523498e-06  4.073417e-05  6.201222e-05
420.1  5.594068e-06  4.100520e-05  6.235594e-05
420.2  5.828234e-06  4.216526e-05  6.419557e-05
420.2  5.916577e-06  4.263072e-05  6.476474e-05
420.3  5.993378e-06  4.299749e-05  6.539935e-05
420.4  5.995331e-06  4.197117e-05  6.370620e-05
420.5  5.992699e-06  4.286897e-05  6.531164e-05
420.6  5.811954e-06  4.101297e-05  6.260031e-05
420.7  5.761492e-06  4.227135e-05  6.485581e-05
